cibil_score,applicant_income,coapplicant_income,loan_amount,loan_tenure_months,existing_debts,credit_card_utilization,delinquent_lines_2yrs,credit_history_years,employment_status,education,home_ownership,loan_purpose,loan_status
830,751200.0,0.0,285000.0,84,319200.0,0.46,0,9.8,Business,Graduate,RENT,Vehicle,1
772,921600.0,0.0,374000.0,48,405600.0,0.71,0,13.1,Salaried,Graduate,RENT,Vehicle,0
750,819600.0,441600.0,1375000.0,60,348000.0,0.31,1,14.2,Self-Employed,Post Graduate,RENT,Business,0
712,1042800.0,0.0,1260000.0,48,226800.0,0.65,0,5.2,Salaried,Graduate,RENT,Vehicle,0
529,336000.0,315600.0,883000.0,36,132000.0,0.53,0,2.7,Self-Employed,Undergraduate,OWN,Personal,0
699,518400.0,0.0,261000.0,36,118800.0,0.58,0,10.1,Salaried,Post Graduate,OWN,Personal,1
647,350400.0,0.0,484000.0,84,88800.0,0.37,0,4.6,Salaried,Undergraduate,OWN,Education,0
716,475200.0,0.0,618000.0,36,176400.0,0.21,0,7.1,Salaried,Graduate,RENT,Business,0
593,1028400.0,554400.0,1125000.0,48,384000.0,0.48,1,8.7,Salaried,Graduate,RENT,Vehicle,0
717,624000.0,188400.0,2067000.0,120,231600.0,0.3,2,5.7,Salaried,Undergraduate,OWN,Home,0
770,2467200.0,548400.0,1190000.0,60,919200.0,0.9,0,11.1,Salaried,Graduate,MORTGAGE,Education,1
595,654000.0,560400.0,1402000.0,60,126000.0,0.38,0,6.0,Self-Employed,Graduate,MORTGAGE,Personal,0
538,608400.0,421200.0,4341000.0,240,145200.0,0.43,0,5.9,Business,Professional,RENT,Home,0
609,624000.0,468000.0,3536000.0,180,70800.0,0.41,1,1.9,Salaried,Professional,RENT,Home,0
696,414000.0,618000.0,770000.0,48,86400.0,0.65,0,0.5,Salaried,Graduate,OWN,Personal,1
686,570000.0,0.0,641000.0,48,246000.0,0.62,0,10.2,Salaried,Graduate,RENT,Vehicle,0
643,1094400.0,0.0,886000.0,36,402000.0,0.5,0,6.5,Salaried,Post Graduate,RENT,Personal,0
731,626400.0,0.0,789000.0,24,102000.0,0.23,0,8.1,Salaried,Graduate,MORTGAGE,Personal,0
551,380400.0,0.0,1500000.0,300,108000.0,0.62,0,10.1,Salaried,Graduate,OWN,Home,0
707,354000.0,0.0,200000.0,48,40800.0,0.54,0,1.5,Business,Professional,RENT,Vehicle,1
732,459600.0,0.0,653000.0,36,43200.0,0.71,0,4.7,Business,Post Graduate,RENT,Personal,0
743,613200.0,0.0,680000.0,36,115200.0,0.51,0,10.1,Business,Post Graduate,RENT,Personal,0
734,1134000.0,0.0,1697000.0,24,87600.0,0.14,2,9.1,Salaried,Graduate,OWN,Personal,0
530,282000.0,427200.0,910000.0,36,70800.0,0.62,0,6.2,Salaried,Graduate,OWN,Personal,0
528,493200.0,0.0,404000.0,84,94800.0,0.73,0,5.4,Self-Employed,Graduate,RENT,Vehicle,0
752,637200.0,0.0,444000.0,36,39600.0,0.23,0,5.2,Self-Employed,Post Graduate,OWN,Personal,1
568,216000.0,300000.0,345000.0,60,68400.0,0.31,0,9.3,Business,Professional,MORTGAGE,Personal,0
825,372000.0,0.0,316000.0,84,121200.0,0.43,1,17.8,Business,Post Graduate,RENT,Education,1
668,404400.0,0.0,516000.0,24,162000.0,0.52,0,3.1,Salaried,Post Graduate,OWN,Personal,0
669,379200.0,0.0,451000.0,36,121200.0,0.71,0,14.8,Salaried,Post Graduate,MORTGAGE,Business,0
694,654000.0,0.0,710000.0,84,63600.0,0.12,0,1.5,Business,Professional,OWN,Vehicle,1
802,538800.0,0.0,594000.0,48,160800.0,0.48,0,0.6,Business,Undergraduate,RENT,Personal,0
709,433200.0,0.0,1901000.0,240,190800.0,0.55,0,2.1,Salaried,Graduate,RENT,Home,0
696,744000.0,0.0,1489000.0,12,285600.0,0.45,0,14.4,Salaried,Graduate,RENT,Business,0
728,1518000.0,483600.0,985000.0,36,296400.0,0.43,0,0.5,Unemployed,Undergraduate,OWN,Vehicle,1
676,1449600.0,164400.0,1605000.0,36,453600.0,0.32,2,3.3,Self-Employed,Undergraduate,OWN,Vehicle,0
659,216000.0,465600.0,320000.0,36,1200.0,0.68,0,5.0,Salaried,Graduate,RENT,Vehicle,1
650,807600.0,0.0,3169000.0,180,79200.0,0.65,0,7.9,Self-Employed,Post Graduate,MORTGAGE,Home,0
627,532800.0,0.0,779000.0,36,96000.0,0.2,0,7.9,Business,Post Graduate,MORTGAGE,Personal,0
683,640800.0,332400.0,1394000.0,48,118800.0,0.4,1,6.8,Salaried,Graduate,OWN,Personal,0
434,472800.0,0.0,524000.0,60,187200.0,0.12,0,5.1,Self-Employed,Graduate,RENT,Vehicle,0
621,627600.0,699600.0,996000.0,36,279600.0,0.61,0,1.3,Salaried,Graduate,OWN,Business,0
611,639600.0,0.0,756000.0,24,130800.0,0.52,2,4.4,Salaried,Post Graduate,RENT,Personal,0
652,428400.0,229200.0,3178000.0,180,75600.0,0.55,0,13.2,Business,Professional,RENT,Home,0
841,358800.0,0.0,131000.0,36,21600.0,0.64,0,10.4,Self-Employed,Post Graduate,OWN,Business,1
796,459600.0,0.0,268000.0,60,48000.0,0.41,2,9.8,Self-Employed,Graduate,RENT,Personal,1
804,669600.0,222000.0,4386000.0,180,42000.0,0.41,0,0.5,Salaried,Graduate,OWN,Home,0
685,817200.0,295200.0,3011000.0,180,127200.0,0.32,1,6.9,Salaried,Graduate,OWN,Home,1
678,940800.0,0.0,1137000.0,24,316800.0,0.19,0,3.6,Salaried,Professional,RENT,Personal,0
782,448800.0,225600.0,2895000.0,180,4800.0,0.34,1,10.0,Salaried,Post Graduate,OWN,Home,1
710,687600.0,0.0,473000.0,60,270000.0,0.57,1,3.9,Salaried,Graduate,MORTGAGE,Personal,0
739,998400.0,0.0,272000.0,36,325200.0,0.51,0,3.2,Salaried,Undergraduate,RENT,Personal,1
767,1117200.0,667200.0,1437000.0,48,184800.0,0.51,0,3.4,Salaried,Graduate,RENT,Vehicle,1
765,570000.0,232800.0,1304000.0,60,134400.0,0.68,0,1.5,Self-Employed,Post Graduate,MORTGAGE,Education,0
743,520800.0,150000.0,551000.0,24,25200.0,0.17,0,9.8,Salaried,Post Graduate,MORTGAGE,Business,1
779,654000.0,0.0,1042000.0,12,229200.0,0.58,0,6.0,Unemployed,Graduate,RENT,Business,0
814,312000.0,0.0,277000.0,36,109200.0,0.16,0,6.0,Salaried,Graduate,RENT,Education,0
812,529200.0,465600.0,1261000.0,60,90000.0,0.46,0,2.8,Self-Employed,Graduate,RENT,Personal,1
692,885600.0,0.0,315000.0,60,104400.0,0.4,0,9.1,Salaried,Graduate,OWN,Personal,1
567,837600.0,0.0,1023000.0,12,220800.0,0.41,1,1.9,Self-Employed,Graduate,RENT,Personal,0
572,506400.0,0.0,2708000.0,120,73200.0,0.54,0,5.7,Business,Graduate,RENT,Home,0
538,663600.0,0.0,983000.0,36,210000.0,0.61,0,13.0,Self-Employed,Post Graduate,RENT,Personal,0
687,373200.0,0.0,369000.0,48,120000.0,0.53,0,10.9,Self-Employed,Undergraduate,MORTGAGE,Vehicle,0
663,866400.0,0.0,827000.0,36,381600.0,0.39,0,16.3,Self-Employed,Professional,RENT,Vehicle,0
599,564000.0,291600.0,670000.0,60,90000.0,0.17,0,7.8,Self-Employed,Graduate,OWN,Personal,1
792,505200.0,333600.0,283000.0,60,13200.0,0.42,0,6.1,Self-Employed,Graduate,MORTGAGE,Vehicle,1
516,482400.0,0.0,320000.0,48,192000.0,0.11,0,10.0,Business,Graduate,OWN,Personal,0
760,568800.0,0.0,2382000.0,240,2400.0,0.31,2,3.1,Salaried,Graduate,RENT,Home,0
570,459600.0,0.0,116000.0,36,92400.0,0.4,0,14.6,Salaried,Graduate,OWN,Personal,0
789,844800.0,0.0,1443000.0,24,97200.0,0.32,0,13.0,Salaried,Undergraduate,MORTGAGE,Business,0
722,472800.0,388800.0,806000.0,24,87600.0,0.28,1,5.8,Business,Professional,RENT,Business,0
656,1412400.0,291600.0,2000000.0,24,110400.0,0.5,0,1.5,Salaried,Post Graduate,MORTGAGE,Personal,0
809,1316400.0,528000.0,3736000.0,36,399600.0,0.53,0,14.4,Salaried,Graduate,MORTGAGE,Business,0
550,360000.0,390000.0,3778000.0,120,91200.0,0.16,0,6.2,Business,Graduate,RENT,Home,0
733,610800.0,0.0,2129000.0,240,111600.0,0.8,0,0.7,Business,Undergraduate,OWN,Home,0
795,411600.0,0.0,1500000.0,120,123600.0,0.05,0,8.8,Business,Graduate,OWN,Home,0
678,492000.0,403200.0,618000.0,36,18000.0,0.56,0,10.7,Salaried,Graduate,OWN,Vehicle,1
538,1770000.0,306000.0,1570000.0,60,684000.0,0.33,0,14.8,Salaried,Graduate,MORTGAGE,Personal,0
554,496800.0,0.0,571000.0,48,102000.0,0.23,0,10.6,Salaried,Graduate,RENT,Personal,0
818,717600.0,0.0,1500000.0,180,199200.0,0.32,0,11.6,Self-Employed,Professional,OWN,Home,1
753,792000.0,730800.0,6861000.0,240,98400.0,0.35,0,6.5,Salaried,Undergraduate,OWN,Home,1
660,339600.0,0.0,1500000.0,180,148800.0,0.61,3,0.5,Unemployed,Graduate,OWN,Home,0
634,367200.0,729600.0,613000.0,84,74400.0,0.61,0,3.8,Salaried,Graduate,RENT,Education,1
567,303600.0,633600.0,1264000.0,36,25200.0,0.14,1,11.6,Unemployed,Post Graduate,OWN,Personal,0
566,361200.0,0.0,220000.0,24,26400.0,0.36,0,5.9,Salaried,Undergraduate,RENT,Business,0
797,216000.0,201600.0,430000.0,60,26400.0,0.85,1,8.7,Salaried,Post Graduate,RENT,Business,1
706,793200.0,896400.0,1149000.0,24,276000.0,0.5,2,4.4,Salaried,Graduate,RENT,Personal,0
689,1820400.0,224400.0,2000000.0,12,252000.0,0.53,0,0.5,Business,Professional,OWN,Personal,0
812,638400.0,0.0,2071000.0,240,24000.0,0.28,0,0.5,Self-Employed,Professional,OWN,Home,1
665,270000.0,0.0,1500000.0,120,54000.0,0.18,0,12.9,Salaried,Graduate,RENT,Home,0
718,412800.0,520800.0,2681000.0,180,39600.0,0.64,0,5.4,Salaried,Graduate,RENT,Home,1
646,457200.0,0.0,563000.0,48,189600.0,0.3,0,1.8,Salaried,Post Graduate,OWN,Personal,0
732,336000.0,0.0,215000.0,36,56400.0,0.42,1,4.0,Salaried,Professional,OWN,Vehicle,1
733,944400.0,0.0,2319000.0,120,134400.0,0.31,1,7.2,Salaried,Graduate,RENT,Home,1
581,918000.0,1267200.0,6402000.0,120,184800.0,0.33,0,6.8,Salaried,Post Graduate,RENT,Home,0
761,312000.0,0.0,1500000.0,120,3600.0,0.63,0,10.2,Self-Employed,Graduate,RENT,Home,0
711,876000.0,0.0,1815000.0,36,208800.0,0.18,0,14.4,Self-Employed,Graduate,RENT,Business,0
727,1362000.0,0.0,630000.0,48,604800.0,0.14,0,9.0,Salaried,Post Graduate,RENT,Vehicle,1
818,1675200.0,403200.0,2000000.0,48,259200.0,0.85,0,1.6,Salaried,Graduate,RENT,Personal,1
658,2844000.0,393600.0,2000000.0,36,1196400.0,0.2,0,2.1,Salaried,Graduate,RENT,Personal,1
553,357600.0,0.0,1500000.0,180,19200.0,0.29,0,8.9,Salaried,Professional,MORTGAGE,Home,0
749,2780400.0,432000.0,1892000.0,60,738000.0,0.42,0,4.7,Salaried,Graduate,OWN,Vehicle,1
530,483600.0,0.0,2558000.0,120,37200.0,0.63,0,4.8,Salaried,Post Graduate,OWN,Home,0
581,424800.0,265200.0,890000.0,84,168000.0,0.5,1,6.9,Salaried,Undergraduate,RENT,Vehicle,0
594,704400.0,364800.0,817000.0,60,229200.0,0.21,0,3.9,Salaried,Graduate,MORTGAGE,Education,1
745,427200.0,258000.0,961000.0,48,168000.0,0.58,0,5.4,Business,Graduate,OWN,Personal,0
627,733200.0,0.0,465000.0,60,228000.0,0.42,0,7.8,Salaried,Post Graduate,OWN,Education,0
693,284400.0,268800.0,314000.0,36,86400.0,0.82,4,2.5,Business,Professional,OWN,Vehicle,0
568,516000.0,274800.0,885000.0,84,122400.0,0.23,0,9.1,Salaried,Professional,OWN,Education,1
736,1192800.0,171600.0,2313000.0,36,292800.0,0.43,0,8.0,Business,Undergraduate,RENT,Business,0
788,570000.0,0.0,278000.0,12,200400.0,0.62,2,8.9,Business,Post Graduate,RENT,Personal,0
658,636000.0,0.0,1500000.0,180,164400.0,0.24,0,12.3,Business,Graduate,RENT,Home,1
738,764400.0,904800.0,2000000.0,36,148800.0,0.3,3,6.7,Salaried,Graduate,MORTGAGE,Personal,0
734,1119600.0,0.0,1233000.0,60,356400.0,0.44,0,7.0,Self-Employed,Professional,OWN,Personal,1
754,236400.0,284400.0,414000.0,60,102000.0,0.18,1,4.2,Self-Employed,Graduate,RENT,Personal,1
731,811200.0,0.0,942000.0,120,332400.0,0.35,0,6.7,Salaried,Graduate,OWN,Education,1
751,507600.0,193200.0,991000.0,36,74400.0,0.29,0,1.6,Salaried,Post Graduate,RENT,Personal,0
803,644400.0,0.0,175000.0,48,111600.0,0.05,0,3.7,Salaried,Undergraduate,MORTGAGE,Personal,1
577,1053600.0,0.0,1332000.0,36,453600.0,0.43,1,5.1,Salaried,Post Graduate,MORTGAGE,Vehicle,0
642,304800.0,0.0,223000.0,120,32400.0,0.23,0,1.6,Business,Graduate,RENT,Education,1
670,337200.0,0.0,300000.0,48,19200.0,0.41,1,0.5,Salaried,Graduate,RENT,Vehicle,1
787,216000.0,0.0,291000.0,60,46800.0,0.53,1,7.8,Business,Post Graduate,MORTGAGE,Personal,0
761,434400.0,232800.0,2820000.0,240,87600.0,0.52,0,10.3,Salaried,Graduate,MORTGAGE,Home,0
705,1222800.0,262800.0,1865000.0,48,301200.0,0.12,0,2.2,Salaried,Professional,OWN,Personal,1
700,550800.0,688800.0,604000.0,36,8400.0,0.67,1,7.0,Self-Employed,Graduate,RENT,Business,1
795,282000.0,351600.0,467000.0,36,26400.0,0.31,1,0.5,Salaried,Post Graduate,MORTGAGE,Business,1
792,450000.0,0.0,230000.0,60,162000.0,0.67,0,5.1,Salaried,Graduate,MORTGAGE,Personal,1
774,259200.0,0.0,200000.0,84,42000.0,0.72,1,11.2,Business,Graduate,OWN,Vehicle,1
753,316800.0,0.0,329000.0,60,130800.0,0.36,0,3.3,Self-Employed,Post Graduate,MORTGAGE,Education,0
623,728400.0,265200.0,1464000.0,36,186000.0,0.33,0,0.5,Salaried,Post Graduate,MORTGAGE,Personal,0
501,308400.0,0.0,364000.0,60,2400.0,0.49,0,11.7,Self-Employed,Professional,RENT,Vehicle,0
768,1084800.0,0.0,785000.0,60,477600.0,0.38,0,1.6,Business,Undergraduate,OWN,Personal,0
657,565200.0,282000.0,177000.0,36,80400.0,0.53,2,3.4,Business,Post Graduate,OWN,Personal,0
706,616800.0,193200.0,988000.0,24,102000.0,0.23,2,10.2,Self-Employed,Graduate,OWN,Business,0
620,505200.0,219600.0,672000.0,60,207600.0,0.26,0,8.0,Salaried,Graduate,OWN,Vehicle,1
808,900000.0,226800.0,1081000.0,60,355200.0,0.47,0,3.0,Salaried,Graduate,OWN,Education,1
521,904800.0,357600.0,5658000.0,240,278400.0,0.54,0,8.0,Salaried,Post Graduate,MORTGAGE,Home,0
556,706800.0,0.0,630000.0,12,3600.0,0.18,0,1.0,Salaried,Post Graduate,OWN,Personal,0
783,802800.0,331200.0,3118000.0,180,1200.0,0.11,0,0.5,Salaried,Graduate,RENT,Home,1
845,523200.0,350400.0,1498000.0,24,42000.0,0.5,0,9.4,Salaried,Professional,OWN,Business,0
820,793200.0,0.0,1060000.0,48,272400.0,0.3,3,6.7,Salaried,Graduate,OWN,Personal,0
705,488400.0,0.0,551000.0,48,183600.0,0.74,3,14.8,Self-Employed,Graduate,OWN,Personal,0
521,589200.0,0.0,343000.0,36,60000.0,0.49,0,9.7,Salaried,Graduate,RENT,Personal,0
679,505200.0,0.0,683000.0,36,18000.0,0.38,0,0.5,Salaried,Undergraduate,OWN,Personal,0
793,457200.0,325200.0,281000.0,24,87600.0,0.37,2,13.8,Unemployed,Undergraduate,OWN,Personal,0
691,403200.0,0.0,331000.0,84,168000.0,0.35,0,5.6,Self-Employed,Graduate,OWN,Education,0
786,760800.0,0.0,401000.0,48,180000.0,0.38,0,5.3,Business,Graduate,OWN,Personal,1
650,1209600.0,228000.0,2391000.0,84,398400.0,0.62,0,2.1,Salaried,Graduate,OWN,Education,0
534,1119600.0,0.0,3751000.0,180,356400.0,0.39,0,12.0,Business,Post Graduate,OWN,Home,0
715,295200.0,0.0,1500000.0,120,114000.0,0.65,0,1.2,Salaried,Post Graduate,MORTGAGE,Home,0
738,1195200.0,362400.0,7680000.0,180,529200.0,0.4,0,3.7,Salaried,Graduate,MORTGAGE,Home,0
811,494400.0,0.0,203000.0,60,218400.0,0.28,4,5.5,Salaried,Graduate,RENT,Vehicle,0
745,818400.0,198000.0,464000.0,84,199200.0,0.05,1,8.5,Business,Undergraduate,RENT,Vehicle,1
767,357600.0,0.0,281000.0,60,54000.0,0.37,0,5.5,Self-Employed,Graduate,OWN,Vehicle,1
754,636000.0,0.0,1065000.0,60,225600.0,0.23,0,4.5,Salaried,Graduate,MORTGAGE,Education,0
743,699600.0,0.0,653000.0,36,220800.0,0.2,0,12.9,Business,Graduate,OWN,Personal,0
571,260400.0,0.0,1500000.0,240,92400.0,0.48,0,3.1,Salaried,Post Graduate,RENT,Home,0
811,822000.0,411600.0,4804000.0,240,110400.0,0.62,0,16.4,Salaried,Post Graduate,MORTGAGE,Home,1
743,1233600.0,326400.0,2000000.0,60,324000.0,0.65,1,3.1,Salaried,Post Graduate,MORTGAGE,Personal,0
796,534000.0,549600.0,4302000.0,180,44400.0,0.43,0,11.2,Business,Graduate,RENT,Home,1
714,1243200.0,0.0,6036000.0,180,122400.0,0.42,0,9.4,Business,Graduate,OWN,Home,0
575,530400.0,408000.0,1500000.0,240,87600.0,0.53,0,13.0,Salaried,Graduate,MORTGAGE,Home,1
550,938400.0,333600.0,1856000.0,48,300000.0,0.3,0,6.2,Salaried,Post Graduate,OWN,Personal,0
688,216000.0,0.0,1500000.0,240,30000.0,0.45,0,10.7,Self-Employed,Graduate,RENT,Home,0
676,2224800.0,458400.0,3909000.0,36,328800.0,0.3,0,2.5,Business,Graduate,OWN,Education,0
675,1339200.0,0.0,5982000.0,300,481200.0,0.47,0,6.2,Self-Employed,Post Graduate,OWN,Home,0
769,502800.0,0.0,1500000.0,300,206400.0,0.09,0,6.2,Salaried,Professional,OWN,Home,0
639,216000.0,145200.0,171000.0,36,81600.0,0.49,0,3.9,Salaried,Post Graduate,RENT,Business,0
640,688800.0,529200.0,510000.0,36,57600.0,0.27,0,2.0,Salaried,Undergraduate,MORTGAGE,Business,1
766,266400.0,0.0,369000.0,36,55200.0,0.31,1,6.9,Salaried,Post Graduate,OWN,Business,0
711,751200.0,0.0,435000.0,36,237600.0,0.39,0,12.6,Salaried,Post Graduate,MORTGAGE,Personal,1
814,738000.0,367200.0,917000.0,48,236400.0,0.35,1,11.0,Salaried,Professional,RENT,Vehicle,1
549,350400.0,296400.0,109000.0,24,62400.0,0.5,0,3.6,Self-Employed,Post Graduate,RENT,Personal,0
708,1089600.0,0.0,3246000.0,240,206400.0,0.18,0,5.6,Business,Professional,RENT,Home,1
546,915600.0,0.0,439000.0,36,237600.0,0.21,0,3.7,Salaried,Graduate,OWN,Vehicle,0
740,1005600.0,0.0,4558000.0,240,307200.0,0.5,0,5.9,Salaried,Professional,RENT,Home,0
749,591600.0,411600.0,1947000.0,240,19200.0,0.73,0,3.5,Salaried,Graduate,OWN,Home,1
838,270000.0,0.0,459000.0,60,78000.0,0.27,0,6.5,Business,Post Graduate,RENT,Education,0
676,1006800.0,0.0,918000.0,48,231600.0,0.27,0,1.5,Business,Post Graduate,OWN,Vehicle,1
582,506400.0,0.0,816000.0,36,8400.0,0.42,0,8.1,Business,Post Graduate,MORTGAGE,Education,0
817,273600.0,614400.0,1040000.0,36,7200.0,0.7,0,11.7,Business,Graduate,MORTGAGE,Business,1
666,1237200.0,946800.0,999000.0,36,111600.0,0.73,0,8.3,Business,Professional,MORTGAGE,Vehicle,1
670,1866000.0,398400.0,9315000.0,120,298800.0,0.56,0,5.7,Salaried,Graduate,OWN,Home,0
672,574800.0,0.0,153000.0,36,196800.0,0.17,0,14.0,Self-Employed,Graduate,OWN,Personal,1
595,1928400.0,0.0,2000000.0,48,273600.0,0.46,0,6.6,Salaried,Post Graduate,MORTGAGE,Personal,0
652,618000.0,196800.0,1871000.0,180,212400.0,0.33,0,6.3,Salaried,Undergraduate,RENT,Home,1
662,477600.0,523200.0,820000.0,60,106800.0,0.12,0,7.7,Business,Graduate,RENT,Vehicle,1
683,416400.0,266400.0,651000.0,36,39600.0,0.33,0,4.3,Business,Undergraduate,OWN,Personal,1
648,1447200.0,78000.0,701000.0,84,506400.0,0.56,0,9.9,Salaried,Post Graduate,MORTGAGE,Education,1
677,382800.0,1222800.0,533000.0,84,124800.0,0.22,0,9.5,Salaried,Graduate,MORTGAGE,Education,1
731,882000.0,268800.0,5418000.0,240,14400.0,0.55,0,1.3,Salaried,Undergraduate,OWN,Home,1
820,432000.0,267600.0,3134000.0,120,142800.0,0.57,0,2.2,Salaried,Undergraduate,RENT,Home,0
624,457200.0,823200.0,1253000.0,36,138000.0,0.7,0,9.4,Salaried,Post Graduate,RENT,Personal,0
731,1036800.0,0.0,228000.0,24,175200.0,0.05,1,2.0,Business,Post Graduate,OWN,Personal,1
825,477600.0,0.0,355000.0,36,135600.0,0.56,0,3.0,Salaried,Post Graduate,MORTGAGE,Personal,1
750,470400.0,266400.0,616000.0,84,32400.0,0.31,0,4.9,Salaried,Graduate,RENT,Education,1
802,1096800.0,0.0,4279000.0,240,290400.0,0.55,0,2.5,Salaried,Graduate,RENT,Home,0
675,1416000.0,837600.0,1697000.0,24,110400.0,0.65,0,8.5,Self-Employed,Graduate,MORTGAGE,Personal,1
777,838800.0,0.0,1218000.0,24,42000.0,0.19,0,7.7,Business,Post Graduate,OWN,Personal,0
740,410400.0,0.0,1500000.0,180,37200.0,0.56,1,8.0,Business,Post Graduate,RENT,Home,0
707,444000.0,0.0,200000.0,120,24000.0,0.59,0,2.9,Business,Graduate,OWN,Education,1
742,614400.0,0.0,540000.0,36,34800.0,0.81,0,11.5,Salaried,Professional,OWN,Education,1
709,702000.0,0.0,244000.0,36,279600.0,0.36,0,10.5,Self-Employed,Graduate,OWN,Personal,1
564,342000.0,0.0,676000.0,36,138000.0,0.74,0,12.2,Salaried,Professional,RENT,Business,0
510,876000.0,224400.0,2979000.0,180,289200.0,0.25,2,4.6,Salaried,Graduate,OWN,Home,0
737,616800.0,0.0,729000.0,12,217200.0,0.39,2,5.6,Salaried,Graduate,RENT,Personal,0
736,229200.0,0.0,1500000.0,180,37200.0,0.76,0,3.8,Salaried,Graduate,OWN,Home,0
790,352800.0,0.0,303000.0,36,86400.0,0.23,0,2.6,Business,Professional,OWN,Personal,1
785,446400.0,294000.0,1500000.0,240,163200.0,0.21,0,11.7,Salaried,Post Graduate,RENT,Home,1
573,565200.0,320400.0,497000.0,36,124800.0,0.42,0,9.2,Salaried,Professional,RENT,Education,1
705,1663200.0,201600.0,6428000.0,120,552000.0,0.27,0,11.8,Unemployed,Graduate,MORTGAGE,Home,0
802,670800.0,0.0,384000.0,84,128400.0,0.53,0,3.4,Self-Employed,Post Graduate,RENT,Education,1
781,370800.0,0.0,1754000.0,300,57600.0,0.21,0,12.3,Salaried,Professional,MORTGAGE,Home,1
758,663600.0,530400.0,1936000.0,24,253200.0,0.26,0,8.3,Salaried,Graduate,MORTGAGE,Business,0
817,484800.0,468000.0,531000.0,48,72000.0,0.3,0,9.4,Salaried,Graduate,RENT,Vehicle,1
791,703200.0,0.0,137000.0,48,150000.0,0.2,0,11.3,Self-Employed,Professional,MORTGAGE,Personal,1
534,810000.0,0.0,512000.0,24,39600.0,0.53,0,4.2,Self-Employed,Professional,RENT,Personal,0
698,1143600.0,0.0,780000.0,36,262800.0,0.61,0,13.5,Self-Employed,Graduate,OWN,Education,0
502,580800.0,0.0,1500000.0,300,158400.0,0.45,0,1.0,Salaried,Graduate,RENT,Home,0
688,1448400.0,327600.0,2000000.0,36,254400.0,0.42,0,7.4,Business,Graduate,RENT,Personal,0
737,969600.0,0.0,294000.0,60,282000.0,0.55,0,10.2,Business,Graduate,OWN,Education,1
592,398400.0,0.0,529000.0,36,79200.0,0.27,1,0.5,Self-Employed,Graduate,RENT,Business,0
829,1983600.0,0.0,2978000.0,36,380400.0,0.22,1,5.3,Salaried,Graduate,RENT,Education,0
723,704400.0,518400.0,1080000.0,36,134400.0,0.62,0,0.5,Salaried,Graduate,MORTGAGE,Vehicle,1
716,372000.0,333600.0,1030000.0,24,144000.0,0.34,0,14.7,Salaried,Graduate,MORTGAGE,Personal,0
628,1460400.0,211200.0,2000000.0,24,478800.0,0.37,0,10.6,Business,Professional,RENT,Personal,0
567,1844400.0,0.0,2043000.0,48,379200.0,0.14,0,6.1,Salaried,Graduate,OWN,Vehicle,1
753,577200.0,379200.0,3750000.0,240,165600.0,0.13,0,3.4,Salaried,Post Graduate,RENT,Home,1
767,446400.0,0.0,478000.0,36,165600.0,0.16,0,2.4,Salaried,Graduate,OWN,Personal,0
790,535200.0,0.0,372000.0,36,110400.0,0.44,0,9.1,Self-Employed,Graduate,RENT,Vehicle,1
767,871200.0,0.0,2672000.0,240,331200.0,0.38,2,7.2,Self-Employed,Post Graduate,MORTGAGE,Home,0
691,1188000.0,296400.0,594000.0,48,94800.0,0.22,1,8.0,Business,Graduate,OWN,Vehicle,1
628,805200.0,0.0,2745000.0,240,214800.0,0.28,0,6.5,Unemployed,Graduate,RENT,Home,0
839,621600.0,266400.0,701000.0,48,100800.0,0.34,0,3.4,Salaried,Professional,OWN,Personal,1
572,1340400.0,0.0,1558000.0,60,60000.0,0.27,0,9.8,Salaried,Post Graduate,OWN,Vehicle,1
763,495600.0,0.0,228000.0,84,199200.0,0.52,3,9.4,Salaried,Graduate,MORTGAGE,Education,0
746,1036800.0,0.0,387000.0,24,228000.0,0.72,0,7.6,Self-Employed,Graduate,RENT,Personal,1
678,501600.0,0.0,209000.0,24,122400.0,0.26,0,2.6,Salaried,Post Graduate,RENT,Business,1
646,745200.0,0.0,335000.0,60,174000.0,0.4,0,4.1,Business,Post Graduate,MORTGAGE,Personal,1
805,553200.0,0.0,1500000.0,240,135600.0,0.42,0,6.0,Self-Employed,Post Graduate,OWN,Home,1
774,570000.0,0.0,1500000.0,240,150000.0,0.48,1,8.5,Salaried,Post Graduate,OWN,Home,1
807,477600.0,0.0,157000.0,36,187200.0,0.71,0,5.8,Self-Employed,Undergraduate,RENT,Personal,1
708,1232400.0,0.0,1993000.0,240,525600.0,0.12,0,12.6,Unemployed,Post Graduate,RENT,Home,0
601,393600.0,0.0,302000.0,48,109200.0,0.42,0,0.5,Salaried,Graduate,OWN,Vehicle,0
812,391200.0,0.0,200000.0,60,66000.0,0.13,0,8.4,Salaried,Graduate,RENT,Vehicle,1
561,1888800.0,0.0,2992000.0,12,438000.0,0.32,1,12.4,Salaried,Post Graduate,OWN,Business,0
731,1006800.0,0.0,1140000.0,36,318000.0,0.68,0,7.3,Salaried,Undergraduate,RENT,Education,0
652,216000.0,93600.0,454000.0,12,51600.0,0.49,0,2.9,Salaried,Graduate,OWN,Business,0
765,430800.0,0.0,2012000.0,120,50400.0,0.37,0,3.0,Self-Employed,Graduate,OWN,Home,0
636,217200.0,0.0,1500000.0,240,58800.0,0.53,1,7.7,Business,Post Graduate,OWN,Home,0
